rosbagTimestamp,iTOW,version,numSvs,reserved0,sv,-,gnssId,svId,cno,elev,azim,prRes,flags
1605084982819631521,291400800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084984821292791,291402800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084986820882004,291404800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084988818807772,291406800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084990821271991,291408800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084992820440460,291410800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084994821077103,291412800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605084996820135424,291414800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605084998820303932,291416800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085000819693870,291418800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085002821450298,291420800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085004820628423,291422800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085006821152899,291424800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085008821051062,291426800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085010820586211,291428800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085012819949198,291430800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085014821452912,291432800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085016821223773,291434800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085018820223200,291436800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085020821608317,291438800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085022821068867,291440800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085024821770550,291442800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085026819553383,291444800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085028821585415,291446800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085030822491576,291448800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085032820023171,291450800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085034821731388,291452800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085036820524754,291454800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6422
1605085038819613227,291456800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6422
1605085040818860644,291458800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6422
1605085042820960733,291460800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085044819838224,291462800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085046821503042,291464800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6422
1605085048820106800,291466800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6422
1605085050822047586,291468800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6422
1605085052821319606,291470800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6422
